Our MaxPerm Implementation took 98 seconds
Network Permanence is 0.189529
658	3774
659	7987
660	7471
661	961
662	4869
663	7127
664	1238
665	822
666	3982
667	5362
668	5982
669	9595
670	6407
671	3376
672	2337
673	673
674	4048
675	8690
676	4206
677	4007
678	5768
679	9789
680	1841
681	5219
682	8941
683	4833
684	5982
685	8672
686	9041
687	6564
688	8827
689	953
690	2045
691	1929
692	8044
693	4448
694	3334
695	6020
696	3000
697	2637
698	698
699	7977
700	700
701	1324
702	5859
703	2080
704	5258
705	2887
706	5893
707	7662
708	9259
709	8298
710	4841
711	3039
712	5165
713	2941
714	5655
715	3364
716	673
717	9073
718	1569
719	8186
720	3936
721	8046
722	9857
723	4401
724	585
725	2033
726	8032
727	9857
728	2069
729	8863
730	7724
731	5498
732	6127
733	4781
734	735
735	735
736	3553
737	1489
738	738
739	3839
740	8298
741	9628
742	4673
743	9090
744	9259
745	6260
746	2662
747	2674
748	3044
749	1824
750	1070
751	6517
752	9789
753	6678
754	7420
755	1713
756	495
757	4849
758	7977
759	2655
760	2671
761	8232
762	7402
763	8593
764	6161
765	4639
766	766
767	878
768	8186
769	3802
770	5153
771	8653
772	5819
773	6678
774	8073
775	8046
776	8827
777	778
778	9354
779	5669
780	3427
781	6069
782	627
783	4746
784	673
785	8570
786	2206
787	4205
788	5949
789	3762
790	9653
791	7281
792	8574
793	4165
794	1719
795	5962
796	3930
797	7271
798	9031
799	4059
800	1402
801	4778
802	9603
803	7538
804	1304
805	1307
806	5600
807	5004
808	8455
809	4007
810	5563
811	4266
812	2952
813	9359
814	8232
815	5426
816	816
817	1638
818	3346
819	4935
820	2187
821	1572
822	822
823	2384
824	1429
825	4801
826	3448
827	3913
828	8298
829	9359
830	3591
831	3734
832	4761
833	6145
834	3277
835	8507
836	3063
837	8323
838	3734
839	5448
840	5988
841	5492
842	3059
843	7851
844	2662
845	6461
846	5785
847	2503
848	5118
849	1169
850	3448
851	5298
852	1901
853	6664
854	5014
855	2894
856	3290
857	4516
858	858
859	4803
860	9484
861	7582
862	4894
863	2251
864	4567
865	2300
866	5081
867	1951
868	9628
869	2102
870	3642
871	9468
872	6582
873	4976
874	5899
875	3745
876	774
877	1969
878	878
879	4730
880	8232
881	3268
882	3595
883	2214
884	5913
885	6917
886	1576
887	3734
888	961
889	5107
890	4357
891	6011
892	3654
893	6631
894	5113
895	8044
896	896
897	8227
898	9444
899	9073
900	900
901	1106
902	6069
903	3585
904	7696
905	1356
906	3802
907	1201
908	3762
909	8653
910	2386
911	7271
912	3009
913	9603
914	3806
915	2609
916	5647
917	9354
918	7987
919	5448
920	9255
921	1013
922	2035
923	2186
924	3950
925	925
926	1174
927	7513
928	6287
929	929
930	3484
931	3857
932	5949
933	4261
934	8232
935	3922
936	1053
937	3346
938	8314
939	9720
940	2343
941	3433
942	3451
943	8044
944	2662
945	9628
946	3851
947	9354
948	5086
949	950
950	9041
951	1964
952	3425
953	9444
954	4244
955	4297
956	8899
957	1969
958	2870
959	7271
960	3654
961	961
962	4214
963	4403
964	2580
965	9603
966	556
967	5301
968	968
969	6908
970	1644
971	2750
972	9283
973	4114
974	9603
975	3549
976	2069
977	4612
978	7055
979	8314
980	8244
981	3036
982	3212
983	983
984	6631
985	5923
986	5219
987	2006
988	4507
989	5835
990	6325
991	5817
992	7317
993	4403
994	1160
995	3294
996	8087
997	2661
998	8690
999	2700
1000	3762
1001	3740
1002	3671
1003	4041
1004	5081
1005	1969
1006	1006
1007	3922
1008	1525
1009	2184
1010	6532
1011	3642
1012	4024
1013	1013
1014	585
1015	4297
1016	8046
1017	7538
1018	8314
1019	3039
1020	4216
1021	5410
1022	4412
1023	9653
1024	5435
1025	9201
1026	4026
1027	8308
1028	7317
1029	5663
1030	585
1031	4124
1032	7633
1033	8863
1034	1034
1035	6532
1036	4126
1037	4438
1038	887
1039	2729
1040	7189
1041	2755
1042	7325
1043	1043
1044	5390
1045	3734
1046	4688
1047	5552
1048	5119
1049	1049
1050	2872
1051	3350
1052	4503
1053	1053
1054	4310
1055	8790
1056	4710
1057	3288
1058	6073
1059	1059
1060	3918
1061	7870
1062	9720
1063	6921
1064	9049
1065	9255
1066	1213
1067	1576
1068	3073
1069	6678
1070	1070
1071	3614
1072	9259
1073	2894
1074	5118
1075	5118
1076	6678
1077	1098
1078	4841
1079	5669
1080	1964
1081	9201
1082	5833
1083	3811
1084	7095
1085	3289
1086	1307
1087	3044
1088	3143
1089	8844
1090	2752
1091	1342
1092	2212
1093	5004
1094	3252
1095	8653
1096	2449
1097	1579
1098	1098
1099	1841
1100	8244
1101	1934
1102	3021
1103	6733
1104	7141
1105	8244
1106	5785
1107	1570
1108	6917
1109	8323
1110	7582
1111	1553
1112	6327
1113	8941
1114	5064
1115	1137
1116	2687
1117	1324
1118	5012
1119	9720
1120	4513
1121	9283
1122	3296
1123	3654
1124	7026
1125	1498
1126	1847
1127	8046
1128	3846
1129	3061
1130	878
1131	4126
1132	8764
1133	6564
1134	8764
1135	1135
1136	3504
1137	1137
1138	9444
1139	6476
1140	7724
1141	9507
1142	5537
1143	5653
1144	1146
1145	4494
1146	7546
1147	3000
1148	6484
1149	8260
1150	8541
1151	3811
1152	5077
1153	3192
1154	8599
1155	9073
1156	585
1157	7689
1158	1098
1159	4577
1160	1160
1161	398
1162	4192
1163	2522
1164	3642
1165	4592
1166	9255
1167	8032
1168	2892
1169	1169
1170	6446
1171	8455
1172	3525
1173	8073
1174	1174
1175	5383
1176	1307
1177	1984
1178	8298
1179	4126
1180	3251
1181	3725
1182	961
1183	1193
1184	3448
1185	1944
1186	1186
1187	7078
1188	7870
1189	5094
1190	2716
1191	2226
1192	8455
1193	1193
1194	2434
1195	8044
1196	8308
1197	9603
1198	1856
1199	9031
1200	6327
1201	1201
1202	1202
1203	2664
1204	4841
1205	4503
1206	1713
1207	8164
1208	1981
1209	6960
1210	2666
1211	8298
1212	8599
1213	1213
1214	2047
1215	7426
1216	3176
1217	8323
1218	5051
1219	2620
1220	4357
1221	5995
1222	9366
1223	2121
1224	6678
1225	4741
1226	5779
1227	9255
1228	6321
1229	9203
1230	1687
1231	6063
1232	1602
1233	9789
1234	8339
1235	8941
1236	6041
1237	6980
1238	1238
1239	2750
1240	8790
1241	2905
1242	8314
1243	8662
1244	8653
1245	2035
1246	9259
1247	8599
1248	1248
1249	5988
1250	9031
1251	8455
1252	6474
1253	5497
1254	1304
1255	1202
1256	3533
1257	1169
1258	1502
1259	3323
1260	5753
1261	7325
1262	7854
1263	3334
1264	6701
1265	4891
1266	2898
1267	4445
1268	8314
1269	9325
1270	8073
1271	8790
1272	1668
1273	5471
1274	8662
1275	8701
1276	4126
1277	6701
1278	8044
1279	9031
1280	7327
1281	3461
1282	7977
1283	9484
1284	4048
1285	9255
1286	7100
1287	4668
1288	3421
1289	1289
1290	8764
1291	1291
1292	3509
1293	8073
1294	6532
1295	4387
1296	6073
1297	1297
1298	9366
1299	2656
1300	6544
1301	1844
1302	2431
1303	1429
1304	1304
1305	8790
1306	6631
1307	1307
1308	4503
1309	5296
1310	3811
1311	9203
1312	1625
1313	2116
1314	8685
1315	3672
1316	8046
1317	9255
1318	4937
1319	3076
1320	2010
1321	1856
1322	5435
1323	9821
1324	1324
1325	9366
1326	7281
1327	8046
1328	4934
1329	3163
1330	1333
1331	7870
1332	1332
1333	8244
1334	1346
1335	1758
1336	4558
1337	1479
1338	7420
1339	1339
1340	4007
1341	6041
1342	1342
1343	4310
1344	6127
1345	1345
1346	1346
1347	5351
1348	4930
1349	7317
1350	7325
1351	4985
1352	6851
1353	426
1354	8232
1355	2503
1356	2302
1357	5700
1358	7271
1359	2035
1360	8574
1361	6733
1362	3762
1363	9603
1364	4235
1365	8934
1366	7338
1367	8044
1368	4758
1369	1946
1370	5468
1371	1371
1372	5692
1373	5537
1374	1762
1375	4562
1376	4051
1377	5835
1378	5230
1379	3044
1380	6999
1381	8823
1382	7169
1383	6073
1384	9857
1385	9073
1386	7026
1387	9387
1388	1400
1389	1389
1390	4057
1391	9041
1392	9484
1393	8073
1394	1394
1395	1395
1396	7026
1397	5410
1398	9628
1399	2750
1400	1400
1401	9366
1402	1402
1403	4875
1404	3350
1405	8790
1406	9789
1407	2490
1408	8827
1409	1984
1410	9203
1411	9789
1412	9507
1413	5840
1414	3014
1415	8790
1416	8186
1417	3758
1418	3811
1419	6631
1420	5537
1421	2902
1422	7026
1423	9789
1424	5268
1425	3251
1426	1426
1427	4431
1428	1429
1429	1429
1430	8790
1431	9031
1432	5379
1433	3484
1434	5010
1435	627
1436	7398
1437	9201
1438	9041
1439	3414
1440	8847
1441	2837
1442	3991
1443	6023
1444	5663
1445	3715
1446	6161
1447	2164
1448	3662
1449	7851
1450	9354
1451	2006
1452	9720
1453	7997
1454	8299
1455	2646
1456	1944
1457	3234
1458	4383
1459	9789
1460	5894
1461	3802
1462	961
1463	9595
1464	9789
1465	3260
1466	8232
1467	4487
1468	3192
1469	9603
1470	8949
1471	5081
1472	3420
1473	2184
1474	1169
1475	1476
1476	1476
1477	1866
1478	7506
1479	1479
1480	5171
1481	5828
1482	5693
1483	7385
1484	2272
1485	6678
1486	9720
1487	6917
1488	5491
1489	1489
1490	9628
1491	5736
1492	1969
1493	8299
1494	3852
1495	9359
1496	2716
1497	7871
1498	1498
1499	5655
1500	7026
1501	9857
1502	822
1503	9603
1504	2503
1505	1613
1506	2302
1507	3207
1508	1570
1509	1509
1510	3936
1511	8574
1512	3038
1513	8260
1514	3350
1515	6063
1516	3936
1517	7362
1518	1537
1519	6631
1520	7327
1521	3438
1522	769
1523	8570
1524	3350
1525	1525
1526	6733
1527	3270
1528	9366
1529	1785
1530	3549
1531	4617
1532	2580
1533	2035
1534	1534
1535	6151
1536	4068
1537	1537
1538	9366
1539	1946
1540	1934
1541	6391
1542	4383
1543	8299
1544	6166
1545	5800
1546	1706
1547	6531
1548	4266
1549	7317
1550	3277
1551	5219
1552	7724
1553	1553
1554	3260
1555	7536
1556	1556
1557	8653
1558	4927
1559	6472
1560	2309
1561	9484
1562	1193
1563	2773
1564	6564
1565	8352
1566	8352
1567	5485
1568	1706
1569	1569
1570	1570
1571	8662
1572	1572
1573	5086
1574	5448
1575	5301
1576	1576
1577	3762
1578	585
1579	1579
1580	1502
1581	1581
1582	8046
1583	9325
1584	2300
1585	9201
1586	7696
1587	5351
1588	9090
1589	6751
1590	4216
1591	4965
1592	4042
1593	5010
1594	2440
1595	4286
1596	5509
1597	8046
1598	4894
1599	4513
1600	3433
1601	2662
1602	7169
1603	5253
1604	2163
1605	5132
1606	3726
1607	1607
1608	4997
1609	6159
1610	1843
1611	2635
1612	2476
1613	1613
1614	3573
1615	1946
1616	7696
1617	8570
1618	3182
1619	9628
1620	9857
1621	1969
1622	8044
1623	8790
1624	1625
1625	1625
1626	6582
1627	8827
1628	8953
1629	2232
1630	1993
1631	2226
1632	4517
1633	2197
1634	8167
1635	4225
1636	5571
1637	5996
1638	4418
1639	5835
1640	495
1641	7955
1642	7870
1643	9325
1644	1644
1645	4729
1646	3862
1647	5077
1648	6860
1649	8323
1650	7285
1651	6631
1652	4876
1653	1934
1654	8570
1655	7689
1656	3039
1657	4022
1658	2902
1659	4650
1660	9444
1661	2964
1662	3238
1663	1878
1664	3401
1665	6407
1666	1666
1667	7573
1668	1668
1669	1669
1670	4907
1671	8599
1672	8599
1673	5500
1674	9444
1675	8455
1676	3484
1677	7582
1678	3356
1679	2824
1680	4297
1681	7285
1682	3039
1683	9468
1684	1684
1685	1941
1686	1686
1687	1687
1688	7506
1689	7689
1690	6063
1691	4774
1692	2272
1693	8570
1694	3264
1695	8314
1696	1429
1697	1537
1698	7746
1699	8260
1700	4916
1701	8764
1702	5825
1703	9720
1704	6678
1705	5425
1706	1706
1707	8046
1708	6631
1709	49
1710	4665
1711	6917
1712	4026
1713	1713
1714	983
1715	2121
1716	8690
1717	1668
1718	9720
1719	1719
1720	7060
1721	7179
1722	2116
1723	822
1724	6599
1725	5321
1726	6564
1727	9720
1728	7271
1729	9595
1730	5505
1731	3000
1732	4319
1733	4200
1734	6129
1735	1928
1736	8847
1737	6999
1738	8299
1739	9181
1740	3290
1741	8662
1742	9201
1743	9603
1744	9387
1745	2666
1746	3654
1747	9359
1748	1748
1749	9073
1750	9354
1751	6860
1752	5286
1753	8299
1754	3433
1755	9628
1756	2689
1757	4406
1758	1758
1759	6491
1760	3421
1761	1761
1762	1762
1763	3475
1764	5010
1765	3782
1766	5488
1767	8570
1768	8690
1769	6445
1770	3976
1771	2069
1772	7325
1773	6917
1774	5410
1775	4216
1776	6121
1777	4697
1778	9603
1779	1779
1780	1780
1781	6960
1782	1782
1783	8844
1784	5353
1785	1785
1786	5118
1787	2675
1788	7536
1789	4048
1790	4403
1791	2035
1792	2852
1793	4203
1794	5171
1795	1324
1796	8574
1797	1797
1798	3869
1799	7325
1800	6402
1801	5728
1802	6454
1803	7870
1804	9283
1805	6400
1806	2641
1807	9093
1808	6921
1809	4435
1810	9255
1811	6402
1812	1812
1813	4934
1814	5240
1815	4905
1816	4954
1817	8574
1818	277
1819	4219
1820	5184
1821	2056
1822	9354
1823	1824
1824	1824
1825	1825
1826	3131
1827	7851
1828	8764
1829	6828
1830	8570
1831	8308
1832	5133
1833	6327
1834	9325
1835	8073
1836	7513
1837	6554
1838	1838
1839	8790
1840	1840
1841	1841
1842	9090
1843	1843
1844	1844
1845	6950
1846	3043
1847	1847
1848	9049
1849	9468
1850	4773
1851	8949
1852	3579
1853	5800
1854	1854
1855	735
1856	1856
1857	2582
1858	2745
1859	4513
1860	1860
1861	8863
1862	1944
1863	2679
1864	3182
1865	5081
1866	1866
1867	4841
1868	7782
1869	2018
1870	6107
1871	1193
1872	2994
1873	4889
1874	8949
1875	9387
1876	7849
1877	8570
1878	1878
1879	5995
1880	4513
1881	1174
1882	7536
1883	6678
1884	9160
1885	3922
1886	900
1887	4307
1888	5785
1889	9259
1890	9259
1891	8186
1892	5582
1893	4703
1894	8570
1895	9484
1896	4573
1897	4048
1898	3922
1899	5628
1900	1830
1901	1901
1902	961
1903	3549
1904	3346
1905	3433
1906	794
1907	9468
1908	9468
1909	4370
1910	4213
1911	8073
1912	7546
1913	7271
1914	1394
1915	3475
1916	3448
1917	4517
1918	8186
1919	5599
1920	900
1921	1049
1922	4697
1923	5929
1924	2434
1925	5693
1926	4513
1927	1927
1928	8690
1929	1929
1930	9073
1931	8827
1932	4777
1933	3378
1934	1934
1935	7420
1936	3330
1937	2705
1938	8949
1939	7506
1940	6860
1941	1941
1942	3497
1943	5315
1944	1944
1945	8352
1946	1946
1947	7271
1948	4832
1949	3346
1950	5608
1951	1951
1952	5051
1953	5296
1954	7189
1955	2503
1956	9031
1957	9031
1958	2387
1959	8455
1960	1854
1961	4457
1962	794
1963	5922
1964	1964
1965	3000
1966	2700
1967	5448
1968	9366
1969	1969
1970	7536
1971	3448
1972	4412
1973	5537
1974	2580
1975	4295
1976	9484
1977	8827
1978	8599
1979	3036
1980	2755
1981	1981
1982	9073
1983	6341
1984	1984
1985	5435
1986	1986
1987	4092
1988	2589
1989	3972
1990	8299
1991	5386
1992	4742
1993	1993
1994	4216
1995	8409
1996	3019
1997	878
1998	4688
1999	5077
2000	2503
2001	4513
2002	1525
2003	6161
2004	9366
2005	1525
2006	2006
2007	4216
2008	6999
2009	7271
2010	2010
2011	7420
2012	2012
2013	2093
2014	2025
2015	5819
2016	2017
2017	5042
2018	2018
2019	4265
2020	8662
2021	6531
2022	8186
2023	3863
2024	8672
2025	3414
2026	735
2027	8570
2028	774
2029	1964
2030	6549
2031	8764
2032	3549
2033	1886
2034	2034
2035	2035
2036	3832
2037	9073
2038	3664
2039	4363
2040	2601
2041	2045
2042	7128
2043	2571
2044	3753
2045	2302
2046	495
2047	2047
2048	2578
2049	6116
2050	2050
2051	4286
2052	495
2053	3403
2054	9628
2055	8244
2056	2056
2057	9444
2058	6817
2059	9160
2060	5175
2061	5124
2062	2646
2063	4647
2064	205
2065	5502
2066	2066
2067	4841
2068	8260
2069	2069
2070	8314
2071	2071
2072	4688
2073	1402
2074	7870
2075	2075
2076	9603
2077	1602
2078	9789
2079	2809
2080	2080
2081	9090
2082	2476
2083	2083
2084	2964
2085	2655
2086	3039
2087	435
2088	8949
2089	6020
2090	2091
2091	7851
2092	4569
2093	2093
2094	2094
2095	5050
2096	4380
2097	3294
2098	8827
2099	8662
2100	2100
2101	7189
2102	8260
2103	9507
2104	9049
2105	5768
2106	4248
2107	7696
2108	2108
2109	2870
2110	9073
2111	6437
2112	6400
2113	4513
2114	8917
2115	2069
2116	5792
2117	9049
2118	2118
2119	4370
2120	8044
2121	2121
2122	1944
2123	2545
2124	4007
2125	9041
2126	4248
2127	3936
2128	4026
2129	3661
2130	9653
2131	8646
2132	5537
2133	3115
2134	8299
2135	5502
2136	3294
2137	2580
2138	4940
2139	7851
2140	8244
2141	9093
2142	2564
2143	6522
2144	9720
2145	8701
2146	9255
2147	8073
2148	8046
2149	4048
2150	9090
2151	2151
2152	4765
2153	2932
2154	778
2155	205
2156	3762
2157	8949
2158	7870
2159	5899
2160	7506
2161	7327
2162	4964
2163	1304
2164	2164
2165	8844
2166	2617
2167	6733
2168	3742
2169	8941
2170	6564
2171	4319
2172	6145
2173	4863
2174	2174
2175	7722
2176	8662
2177	878
2178	6063
2179	2179
2180	8790
2181	9653
2182	3221
2183	4688
2184	2184
2185	9203
2186	2186
2187	2053
2188	2188
2189	3346
2190	1169
2191	1542
2192	5124
2193	9203
2194	2197
2195	7536
2196	5988
2197	2197
2198	5174
2199	1137
2200	2200
2201	9468
2202	463
2203	4937
2204	3173
2205	9653
2206	3000
2207	3549
2208	6701
2209	9090
2210	2231
2211	1193
2212	2212
2213	8260
2214	3294
2215	4962
2216	8949
2217	3004
2218	4853
2219	5229
2220	8949
2221	5701
2222	3781
2223	3001
2224	9090
2225	3136
2226	2226
2227	3913
2228	3346
2229	2229
2230	1147
2231	2231
2232	2232
2233	5931
2234	3890
2235	7317
2236	5124
2237	2302
2238	4643
2239	9468
2240	9255
2241	5785
2242	8690
2243	9628
2244	3960
2245	2245
2246	4835
2247	8298
2248	3654
2249	2750
2250	4841
2251	2251
2252	9603
2253	3767
2254	6701
2255	1307
2256	8949
2257	4637
2258	3260
2259	2259
2260	2260
2261	2296
2262	2262
2263	3451
2264	1854
2265	7724
2266	3269
2267	2905
2268	2268
2269	5669
2270	6564
2271	7870
2272	2272
2273	5800
2274	5468
2275	1053
2276	4216
2277	6255
2278	6201
2279	4510
2280	9073
2281	1553
2282	9359
2283	2491
2284	4161
2285	7536
2286	6860
2287	2564
2288	2755
2289	1429
2290	9603
2291	6291
2292	4713
2293	49
2294	8790
2295	7582
2296	2296
2297	5086
2298	4592
2299	2299
2300	2300
2301	3811
2302	9354
2303	8455
2304	3008
2305	3000
2306	8244
2307	2033
2308	7136
2309	5840
2310	1824
2311	7446
2312	4132
2313	2620
2314	4592
2315	2581
2316	3451
2317	4686
2318	6445
2319	8790
2320	5835
2321	1238
2322	4374
2323	9049
2324	2324
2325	1489
2326	2327
2327	6917
2328	6714
2329	9789
2330	2017
2331	1719
2332	5425
2333	3115
2334	6551
2335	5574
2336	6413
2337	2337
2338	4713
2339	8298
2340	5901
2341	3368
2342	2342
2343	2343
2344	8092
2345	4216
2346	4202
2347	3407
2348	8863
2349	6631
2350	4976
2351	2351
2352	7317
2353	8298
2354	7506
2355	1049
2356	5088
2357	3612
2358	2358
2359	8685
2360	8701
2361	5086
2362	2387
2363	2705
2364	9484
2365	8662
2366	4997
2367	5010
2368	4048
2369	3000
2370	4665
2371	5559
2372	2387
2373	5861
2374	9387
2375	5191
2376	3869
2377	1927
2378	5094
2379	4697
2380	5171
2381	4212
2382	6733
2383	7246
2384	2384
2385	9484
2386	2386
2387	2387
2388	2461
2389	5301
2390	830
2391	5010
2392	3264
2393	5850
2394	1553
2395	3913
2396	999
2397	2905
2398	4815
2399	673
2400	9283
2401	2944
2402	1607
2403	7330
2404	7402
2405	9181
2406	3269
2407	9073
2408	4894
2409	3762
2410	2069
2411	4673
2412	2944
2413	2539
2414	8574
2415	2415
2416	4600
2417	3403
2418	2662
2419	2662
2420	1576
2421	7271
2422	1324
2423	2716
2424	6341
2425	3044
2426	8653
2427	7214
2428	4697
2429	4008
2430	4697
2431	698
2432	5427
2433	8790
2434	2434
2435	1644
2436	4894
2437	3913
2438	8260
2439	4660
2440	2440
2441	5967
2442	5086
2443	2875
2444	1719
2445	2476
2446	1160
2447	8685
2448	9468
2449	2449
2450	3260
2451	5376
2452	1644
2453	9049
2454	2473
2455	7429
2456	4592
2457	8232
2458	9789
2459	3885
2460	9201
2461	2461
2462	8662
2463	4350
2464	6317
2465	5931
2466	3943
2467	6091
2468	7696
2469	9366
2470	3885
2471	3950
2472	3278
2473	2473
2474	7420
2475	6648
2476	2476
2477	1489
2478	1169
2479	4952
2480	8764
2481	5416
2482	5602
2483	878
2484	7402
2485	3561
2486	3381
2487	9160
2488	9073
2489	5010
2490	2490
2491	2491
2492	8044
2493	6400
2494	4770
2495	8092
2496	8244
2497	8827
2498	5411
2499	2674
2500	9468
2501	2093
2502	4357
2503	2503
2504	9366
2505	1537
2506	9031
2507	8108
2508	3139
2509	8764
2510	9359
2511	9090
